"YEAR","viability","age_category","HIV","case_count"
2014,"Non-viable","30 - 34 years","Positive",19
2014,"Non-viable","30 - 34 years","Unknown",18
2014,"Non-viable","35 - 39 years","Negative",1
2014,"Non-viable","35 - 39 years","Positive",19
2014,"Non-viable","35 - 39 years","Unknown",19
2014,"Non-viable","40 - 44 years","Negative",3
2014,"Non-viable","40 - 44 years","Positive",25
2014,"Non-viable","40 - 44 years","Unknown",15
2014,"Non-viable","45 - 49 years","Negative",3
2014,"Non-viable","45 - 49 years","Positive",14
2014,"Non-viable","45 - 49 years","Unknown",15
2014,"Non-viable","50 - 54 years","Negative",1
2014,"Non-viable","50 - 54 years","Positive",5
2014,"Non-viable","50 - 54 years","Unknown",11
2014,"Non-viable","55 - 59 years","Negative",1
2014,"Non-viable","55 - 59 years","Unknown",5
2014,"Non-viable","60 - 64 years","Negative",2
2014,"Non-viable","60 - 64 years","Positive",4
2014,"Non-viable","60 - 64 years","Unknown",8
2014,"Non-viable","65 - 69 years","Positive",3
2014,"Non-viable","65 - 69 years","Unknown",8
2014,"Non-viable","70 - 74 years","Negative",2
2014,"Non-viable","70 - 74 years","Positive",1
2014,"Non-viable","70 - 74 years","Unknown",4
2014,"Non-viable","75 - 79 years","Negative",1
2014,"Non-viable","80 - 84 years","Unknown",1
2014,"Non-viable","85 - 89 years","Negative",1
2014,"Non-viable","85 - 89 years","Unknown",1
2014,"Non-viable","Unknown","Unknown",10
2014,"Viable","0 - 5 months","Negative",42
2014,"Viable","0 - 5 months","Positive",6
2014,"Viable","0 - 5 months","Unknown",50
2014,"Viable","6 - 11 months","Negative",32
2014,"Viable","6 - 11 months","Positive",6
2014,"Viable","6 - 11 months","Unknown",22
2014,"Viable","12 - 17 months","Negative",15
2014,"Viable","12 - 17 months","Positive",7
2014,"Viable","12 - 17 months","Unknown",21
2014,"Viable","18 - 23 months","Negative",12
2014,"Viable","18 - 23 months","Positive",4
2014,"Viable","18 - 23 months","Unknown",12
2014,"Viable","24 - 29 months","Negative",4
2014,"Viable","24 - 29 months","Positive",4
2014,"Viable","24 - 29 months","Unknown",13
2014,"Viable","30 - 35 months","Negative",6
2014,"Viable","30 - 35 months","Positive",2
2014,"Viable","30 - 35 months","Unknown",2
2014,"Viable","36 - 41 months","Negative",2
2014,"Viable","36 - 41 months","Positive",1
2014,"Viable","36 - 41 months","Unknown",3
2014,"Viable","42 - 47 months","Negative",2
2014,"Viable","42 - 47 months","Positive",3
2014,"Viable","42 - 47 months","Unknown",13
2014,"Viable","48 - 53 months","Negative",4
2014,"Viable","48 - 53 months","Positive",3
2014,"Viable","48 - 53 months","Unknown",3
2014,"Viable","54 - 59 months","Negative",3
2014,"Viable","54 - 59 months","Unknown",4
2014,"Viable","5 - 9 years","Negative",12
2014,"Viable","5 - 9 years","Positive",19
2014,"Viable","5 - 9 years","Unknown",33
2014,"Viable","10 - 14 years","Negative",9
2014,"Viable","10 - 14 years","Positive",7
2014,"Viable","10 - 14 years","Unknown",19
2014,"Viable","15 - 19 years","Negative",4
2014,"Viable","15 - 19 years","Positive",5
2014,"Viable","15 - 19 years","Unknown",24
2014,"Viable","20 - 24 years","Negative",4
2014,"Viable","20 - 24 years","Positive",18
2014,"Viable","20 - 24 years","Unknown",37
2014,"Viable","25 - 29 years","Negative",9
2014,"Viable","25 - 29 years","Positive",33
2014,"Viable","25 - 29 years","Unknown",110
2014,"Viable","30 - 34 years","Negative",12
2014,"Viable","30 - 34 years","Positive",61
2014,"Viable","30 - 34 years","Unknown",150
2014,"Viable","35 - 39 years","Negative",3
2014,"Viable","35 - 39 years","Positive",45
2014,"Viable","35 - 39 years","Unknown",141
2014,"Viable","40 - 44 years","Negative",8
2014,"Viable","40 - 44 years","Positive",31
2014,"Viable","40 - 44 years","Unknown",114
2014,"Viable","45 - 49 years","Negative",8
2014,"Viable","45 - 49 years","Positive",30
2014,"Viable","45 - 49 years","Unknown",90
2014,"Viable","50 - 54 years","Negative",7
2014,"Viable","50 - 54 years","Positive",11
2014,"Viable","50 - 54 years","Unknown",83
2014,"Viable","55 - 59 years","Negative",12
2014,"Viable","55 - 59 years","Positive",12
2014,"Viable","55 - 59 years","Unknown",66
2014,"Viable","60 - 64 years","Negative",7
2014,"Viable","60 - 64 years","Positive",5
2014,"Viable","60 - 64 years","Unknown",43
2014,"Viable","65 - 69 years","Negative",5
2014,"Viable","65 - 69 years","Positive",3
2014,"Viable","65 - 69 years","Unknown",28
2014,"Viable","70 - 74 years","Negative",3
2014,"Viable","70 - 74 years","Positive",1
2014,"Viable","70 - 74 years","Unknown",31
2014,"Viable","75 - 79 years","Negative",2
2014,"Viable","75 - 79 years","Positive",1
2014,"Viable","75 - 79 years","Unknown",21
2014,"Viable","80 - 84 years","Negative",1
2014,"Viable","80 - 84 years","Unknown",9
2014,"Viable","85 - 89 years","Negative",1
2014,"Viable","85 - 89 years","Unknown",9
2014,"Viable","90 - 94 years","Negative",2
2014,"Viable","90 - 94 years","Unknown",1
2014,"Viable","95 - 99 years","Unknown",1
2014,"Viable","Unknown","Positive",1
2014,"Viable","Unknown","Unknown",47
2015,"Audit","0 - 5 months","Negative",7
2015,"Audit","0 - 5 months","Positive",4
2015,"Audit","0 - 5 months","Unknown",51
2015,"Audit","6 - 11 months","Negative",2
2015,"Audit","6 - 11 months","Unknown",13
2015,"Audit","12 - 17 months","Negative",4
2015,"Audit","12 - 17 months","Unknown",14
2015,"Audit","18 - 23 months","Negative",1
2015,"Audit","18 - 23 months","Unknown",1
2015,"Audit","24 - 29 months","Negative",1
2015,"Audit","24 - 29 months","Unknown",3
2015,"Audit","30 - 35 months","Negative",1
2015,"Audit","30 - 35 months","Positive",1
2015,"Audit","30 - 35 months","Unknown",4
2015,"Audit","36 - 41 months","Positive",1
2015,"Audit","36 - 41 months","Unknown",1
2015,"Audit","42 - 47 months","Unknown",2
2015,"Audit","48 - 53 months","Unknown",3
2015,"Audit","54 - 59 months","Negative",1
2015,"Audit","54 - 59 months","Unknown",3
2015,"Audit","5 - 9 years","Negative",2
2015,"Audit","5 - 9 years","Positive",1
2015,"Audit","5 - 9 years","Unknown",18
2015,"Audit","10 - 14 years","Negative",2
2015,"Audit","10 - 14 years","Positive",3
2015,"Audit","10 - 14 years","Unknown",24
2015,"Audit","15 - 19 years","Negative",3
2015,"Audit","15 - 19 years","Positive",1
2015,"Audit","15 - 19 years","Unknown",18
2015,"Audit","20 - 24 years","Negative",2
2015,"Audit","20 - 24 years","Positive",2
2015,"Audit","20 - 24 years","Unknown",24
2015,"Audit","25 - 29 years","Negative",1
2015,"Audit","25 - 29 years","Positive",7
2015,"Audit","25 - 29 years","Unknown",40
2015,"Audit","30 - 34 years","Negative",4
2015,"Audit","30 - 34 years","Positive",21
2015,"Audit","30 - 34 years","Unknown",47
2015,"Audit","35 - 39 years","Negative",2
2015,"Audit","35 - 39 years","Positive",16
2015,"Audit","35 - 39 years","Unknown",64
2015,"Audit","40 - 44 years","Negative",1
2015,"Audit","40 - 44 years","Positive",14
2015,"Audit","40 - 44 years","Unknown",50
2015,"Audit","45 - 49 years","Negative",1
2015,"Audit","45 - 49 years","Positive",4
2015,"Audit","45 - 49 years","Unknown",30
2015,"Audit","50 - 54 years","Positive",5
2015,"Audit","50 - 54 years","Unknown",16
2015,"Audit","55 - 59 years","Negative",1
2015,"Audit","55 - 59 years","Positive",4
2015,"Audit","55 - 59 years","Unknown",12
2015,"Audit","60 - 64 years","Negative",3
2015,"Audit","60 - 64 years","Unknown",13
2015,"Audit","65 - 69 years","Negative",3
2015,"Audit","65 - 69 years","Positive",2
2015,"Audit","65 - 69 years","Unknown",12
2015,"Audit","70 - 74 years","Unknown",2
2015,"Audit","75 - 79 years","Positive",1
2015,"Audit","75 - 79 years","Unknown",3
2015,"Audit","80 - 84 years","Unknown",3
2015,"Audit","Unknown","Positive",1
2015,"Audit","Unknown","Unknown",101
2015,"Non-viable","0 - 5 months","Negative",8
2015,"Non-viable","0 - 5 months","Positive",1
2015,"Non-viable","0 - 5 months","Unknown",11
2015,"Non-viable","6 - 11 months","Negative",2
2015,"Non-viable","6 - 11 months","Unknown",9
2015,"Non-viable","12 - 17 months","Negative",3
2015,"Non-viable","12 - 17 months","Unknown",4
2015,"Non-viable","18 - 23 months","Negative",1
2015,"Non-viable","18 - 23 months","Unknown",2
2015,"Non-viable","24 - 29 months","Positive",1
2015,"Non-viable","24 - 29 months","Unknown",2
2015,"Non-viable","36 - 41 months","Positive",1
2015,"Non-viable","36 - 41 months","Unknown",2
2015,"Non-viable","42 - 47 months","Negative",1
2015,"Non-viable","5 - 9 years","Unknown",7
2015,"Non-viable","10 - 14 years","Negative",1
2015,"Non-viable","10 - 14 years","Positive",1
2015,"Non-viable","10 - 14 years","Unknown",1
2015,"Non-viable","15 - 19 years","Negative",1
2015,"Non-viable","15 - 19 years","Positive",1
2015,"Non-viable","15 - 19 years","Unknown",4
2015,"Non-viable","20 - 24 years","Unknown",5
2015,"Non-viable","25 - 29 years","Negative",1
2015,"Non-viable","25 - 29 years","Positive",3
2015,"Non-viable","25 - 29 years","Unknown",9
2015,"Non-viable","30 - 34 years","Negative",2
2015,"Non-viable","30 - 34 years","Positive",9
2015,"Non-viable","30 - 34 years","Unknown",18
2015,"Non-viable","35 - 39 years","Positive",13
2015,"Non-viable","35 - 39 years","Unknown",20
2015,"Non-viable","40 - 44 years","Positive",9
2015,"Non-viable","40 - 44 years","Unknown",16
2015,"Non-viable","45 - 49 years","Positive",9
2015,"Non-viable","45 - 49 years","Unknown",7
2015,"Non-viable","50 - 54 years","Negative",3
2015,"Non-viable","50 - 54 years","Positive",4
2015,"Non-viable","50 - 54 years","Unknown",14
2015,"Non-viable","55 - 59 years","Negative",1
2015,"Non-viable","55 - 59 years","Unknown",6
2015,"Non-viable","60 - 64 years","Negative",2
2015,"Non-viable","60 - 64 years","Unknown",4
2015,"Non-viable","65 - 69 years","Negative",1
2015,"Non-viable","65 - 69 years","Unknown",3
2015,"Non-viable","70 - 74 years","Unknown",1
2015,"Non-viable","75 - 79 years","Unknown",2
2015,"Non-viable","80 - 84 years","Unknown",2
2015,"Non-viable","Unknown","Unknown",7
2015,"Viable","0 - 5 months","Negative",31
2015,"Viable","0 - 5 months","Positive",6
2015,"Viable","0 - 5 months","Unknown",61
2015,"Viable","6 - 11 months","Negative",11
2015,"Viable","6 - 11 months","Positive",8
2015,"Viable","6 - 11 months","Unknown",19
2015,"Viable","12 - 17 months","Negative",9
2015,"Viable","12 - 17 months","Positive",4
2015,"Viable","12 - 17 months","Unknown",15
2015,"Viable","18 - 23 months","Negative",2
2015,"Viable","18 - 23 months","Positive",2
2015,"Viable","18 - 23 months","Unknown",9
2015,"Viable","24 - 29 months","Negative",3
2015,"Viable","24 - 29 months","Positive",2
2015,"Viable","24 - 29 months","Unknown",5
2015,"Viable","30 - 35 months","Negative",1
2015,"Viable","30 - 35 months","Unknown",6
2015,"Viable","36 - 41 months","Positive",1
2015,"Viable","36 - 41 months","Unknown",6
2015,"Viable","42 - 47 months","Negative",1
2015,"Viable","42 - 47 months","Unknown",5
2015,"Viable","48 - 53 months","Negative",1
2015,"Viable","48 - 53 months","Positive",1
2015,"Viable","48 - 53 months","Unknown",1
2015,"Viable","54 - 59 months","Negative",1
2015,"Viable","54 - 59 months","Positive",1
2015,"Viable","54 - 59 months","Unknown",4
2015,"Viable","5 - 9 years","Negative",5
2015,"Viable","5 - 9 years","Positive",6
2015,"Viable","5 - 9 years","Unknown",31
2015,"Viable","10 - 14 years","Negative",6
2015,"Viable","10 - 14 years","Positive",8
2015,"Viable","10 - 14 years","Unknown",16
2015,"Viable","15 - 19 years","Negative",10
2015,"Viable","15 - 19 years","Positive",1
2015,"Viable","15 - 19 years","Unknown",18
2015,"Viable","20 - 24 years","Negative",9
2015,"Viable","20 - 24 years","Positive",14
2015,"Viable","20 - 24 years","Unknown",37
2015,"Viable","25 - 29 years","Negative",7
2015,"Viable","25 - 29 years","Positive",41
2015,"Viable","25 - 29 years","Unknown",90
2015,"Viable","30 - 34 years","Negative",5
2015,"Viable","30 - 34 years","Positive",60
2015,"Viable","30 - 34 years","Unknown",134
2015,"Viable","35 - 39 years","Negative",5
2015,"Viable","35 - 39 years","Positive",62
2015,"Viable","35 - 39 years","Unknown",127
2015,"Viable","40 - 44 years","Negative",6
2015,"Viable","40 - 44 years","Positive",47
2015,"Viable","40 - 44 years","Unknown",125
2015,"Viable","45 - 49 years","Negative",9
2015,"Viable","45 - 49 years","Positive",35
2015,"Viable","45 - 49 years","Unknown",101
2015,"Viable","50 - 54 years","Negative",5
2015,"Viable","50 - 54 years","Positive",27
2015,"Viable","50 - 54 years","Unknown",77
2015,"Viable","55 - 59 years","Negative",7
2015,"Viable","55 - 59 years","Positive",15
2015,"Viable","55 - 59 years","Unknown",78
2015,"Viable","60 - 64 years","Negative",6
2015,"Viable","60 - 64 years","Positive",6
2015,"Viable","60 - 64 years","Unknown",56
2015,"Viable","65 - 69 years","Negative",5
2015,"Viable","65 - 69 years","Positive",5
2015,"Viable","65 - 69 years","Unknown",34
2015,"Viable","70 - 74 years","Negative",1
2015,"Viable","70 - 74 years","Unknown",26
2015,"Viable","75 - 79 years","Negative",3
2015,"Viable","75 - 79 years","Unknown",25
2015,"Viable","80 - 84 years","Negative",1
2015,"Viable","80 - 84 years","Positive",1
2015,"Viable","80 - 84 years","Unknown",18
2015,"Viable","85 - 89 years","Unknown",15
2015,"Viable","90 - 94 years","Negative",1
2015,"Viable","90 - 94 years","Unknown",8
2015,"Viable","95 - 99 years","Unknown",2
2015,"Viable","Unknown","Unknown",48
2016,"Audit","0 - 5 months","Negative",4
2016,"Audit","0 - 5 months","Positive",2
2016,"Audit","0 - 5 months","Unknown",47
2016,"Audit","6 - 11 months","Negative",4
2016,"Audit","6 - 11 months","Unknown",11
2016,"Audit","12 - 17 months","Negative",1
2016,"Audit","12 - 17 months","Positive",1
2016,"Audit","12 - 17 months","Unknown",8
2016,"Audit","18 - 23 months","Positive",1
2016,"Audit","18 - 23 months","Unknown",5
2016,"Audit","24 - 29 months","Unknown",2
2016,"Audit","30 - 35 months","Negative",1
2016,"Audit","30 - 35 months","Unknown",3
2016,"Audit","36 - 41 months","Positive",1
2016,"Audit","36 - 41 months","Unknown",4
2016,"Audit","42 - 47 months","Unknown",8
2016,"Audit","48 - 53 months","Negative",1
2016,"Audit","48 - 53 months","Positive",1
2016,"Audit","48 - 53 months","Unknown",2
2016,"Audit","54 - 59 months","Unknown",3
2016,"Audit","5 - 9 years","Negative",1
2016,"Audit","5 - 9 years","Positive",2
2016,"Audit","5 - 9 years","Unknown",25
2016,"Audit","10 - 14 years","Negative",3
2016,"Audit","10 - 14 years","Positive",1
2016,"Audit","10 - 14 years","Unknown",31
2016,"Audit","15 - 19 years","Positive",1
2016,"Audit","15 - 19 years","Unknown",12
2016,"Audit","20 - 24 years","Negative",1
2016,"Audit","20 - 24 years","Positive",5
2016,"Audit","20 - 24 years","Unknown",23
2016,"Audit","25 - 29 years","Negative",2
2016,"Audit","25 - 29 years","Positive",12
2016,"Audit","25 - 29 years","Unknown",44
2016,"Audit","30 - 34 years","Positive",6
2016,"Audit","30 - 34 years","Unknown",49
2016,"Audit","35 - 39 years","Negative",1
2016,"Audit","35 - 39 years","Positive",4
2016,"Audit","35 - 39 years","Unknown",57
2016,"Audit","40 - 44 years","Negative",1
2016,"Audit","40 - 44 years","Positive",15
2016,"Audit","40 - 44 years","Unknown",48
2016,"Audit","45 - 49 years","Positive",7
2016,"Audit","45 - 49 years","Unknown",30
2016,"Audit","50 - 54 years","Positive",5
2016,"Audit","50 - 54 years","Unknown",25
2016,"Audit","55 - 59 years","Negative",3
2016,"Audit","55 - 59 years","Positive",2
2016,"Audit","55 - 59 years","Unknown",18
2016,"Audit","60 - 64 years","Negative",1
2016,"Audit","60 - 64 years","Positive",1
2016,"Audit","60 - 64 years","Unknown",10
2016,"Audit","65 - 69 years","Positive",1
2016,"Audit","65 - 69 years","Unknown",8
2016,"Audit","70 - 74 years","Negative",2
2016,"Audit","70 - 74 years","Positive",1
2016,"Audit","70 - 74 years","Unknown",5
2016,"Audit","75 - 79 years","Positive",1
2016,"Audit","75 - 79 years","Unknown",3
2016,"Audit","80 - 84 years","Negative",1
2016,"Audit","80 - 84 years","Unknown",1
2016,"Audit","85 - 89 years","Unknown",2
2016,"Audit","Unknown","Unknown",24
2016,"Non-viable","0 - 5 months","Negative",10
2016,"Non-viable","0 - 5 months","Positive",2
2016,"Non-viable","0 - 5 months","Unknown",19
2016,"Non-viable","6 - 11 months","Negative",3
2016,"Non-viable","6 - 11 months","Unknown",4
2016,"Non-viable","12 - 17 months","Negative",3
2016,"Non-viable","12 - 17 months","Positive",1
2016,"Non-viable","12 - 17 months","Unknown",1
2016,"Non-viable","18 - 23 months","Negative",1
2016,"Non-viable","18 - 23 months","Positive",1
2016,"Non-viable","18 - 23 months","Unknown",2
2016,"Non-viable","24 - 29 months","Positive",3
2016,"Non-viable","24 - 29 months","Unknown",1
2016,"Non-viable","30 - 35 months","Unknown",2
2016,"Non-viable","36 - 41 months","Unknown",2
2016,"Non-viable","42 - 47 months","Negative",1
2016,"Non-viable","42 - 47 months","Unknown",1
2016,"Non-viable","48 - 53 months","Negative",1
2016,"Non-viable","54 - 59 months","Positive",1
2016,"Non-viable","5 - 9 years","Negative",1
2016,"Non-viable","5 - 9 years","Positive",1
2016,"Non-viable","5 - 9 years","Unknown",7
2016,"Non-viable","10 - 14 years","Negative",2
2016,"Non-viable","10 - 14 years","Unknown",1
2016,"Non-viable","15 - 19 years","Negative",2
2016,"Non-viable","15 - 19 years","Positive",1
2016,"Non-viable","15 - 19 years","Unknown",1
2016,"Non-viable","20 - 24 years","Positive",2
2016,"Non-viable","20 - 24 years","Unknown",7
2016,"Non-viable","25 - 29 years","Negative",2
2016,"Non-viable","25 - 29 years","Positive",6
2016,"Non-viable","25 - 29 years","Unknown",6
2016,"Non-viable","30 - 34 years","Positive",8
2016,"Non-viable","30 - 34 years","Unknown",16
2016,"Non-viable","35 - 39 years","Negative",2
2016,"Non-viable","35 - 39 years","Positive",15
2016,"Non-viable","35 - 39 years","Unknown",4
2016,"Non-viable","40 - 44 years","Negative",1
2016,"Non-viable","40 - 44 years","Positive",15
2016,"Non-viable","40 - 44 years","Unknown",18
2016,"Non-viable","45 - 49 years","Positive",8
2016,"Non-viable","45 - 49 years","Unknown",9
2016,"Non-viable","50 - 54 years","Positive",4
2016,"Non-viable","50 - 54 years","Unknown",14
2016,"Non-viable","55 - 59 years","Negative",1
2016,"Non-viable","55 - 59 years","Positive",6
2016,"Non-viable","55 - 59 years","Unknown",5
2016,"Non-viable","60 - 64 years","Positive",2
2016,"Non-viable","60 - 64 years","Unknown",7
2016,"Non-viable","65 - 69 years","Negative",2
2016,"Non-viable","65 - 69 years","Unknown",6
2016,"Non-viable","70 - 74 years","Negative",1
2016,"Non-viable","70 - 74 years","Unknown",2
2016,"Non-viable","75 - 79 years","Negative",1
2016,"Non-viable","75 - 79 years","Unknown",2
2016,"Non-viable","80 - 84 years","Unknown",2
2016,"Non-viable","Unknown","Unknown",2
2016,"Viable","0 - 5 months","Negative",23
2016,"Viable","0 - 5 months","Positive",7
2016,"Viable","0 - 5 months","Unknown",60
2016,"Viable","6 - 11 months","Negative",15
2016,"Viable","6 - 11 months","Positive",3
2016,"Viable","6 - 11 months","Unknown",29
2016,"Viable","12 - 17 months","Negative",7
2016,"Viable","12 - 17 months","Positive",2
2016,"Viable","12 - 17 months","Unknown",17
2016,"Viable","18 - 23 months","Negative",3
2016,"Viable","18 - 23 months","Positive",3
2016,"Viable","18 - 23 months","Unknown",13
2016,"Viable","24 - 29 months","Negative",2
2016,"Viable","24 - 29 months","Positive",3
2016,"Viable","24 - 29 months","Unknown",8
2016,"Viable","30 - 35 months","Negative",3
2016,"Viable","30 - 35 months","Unknown",9
2016,"Viable","36 - 41 months","Positive",3
2016,"Viable","36 - 41 months","Unknown",7
2016,"Viable","42 - 47 months","Negative",1
2016,"Viable","42 - 47 months","Unknown",2
2016,"Viable","48 - 53 months","Negative",1
2016,"Viable","48 - 53 months","Positive",1
2016,"Viable","48 - 53 months","Unknown",5
2016,"Viable","54 - 59 months","Unknown",4
2016,"Viable","5 - 9 years","Negative",10
2016,"Viable","5 - 9 years","Positive",8
2016,"Viable","5 - 9 years","Unknown",22
2016,"Viable","10 - 14 years","Negative",7
2016,"Viable","10 - 14 years","Positive",5
2016,"Viable","10 - 14 years","Unknown",23
2016,"Viable","15 - 19 years","Negative",8
2016,"Viable","15 - 19 years","Positive",5
2016,"Viable","15 - 19 years","Unknown",20
2016,"Viable","20 - 24 years","Negative",4
2016,"Viable","20 - 24 years","Positive",17
2016,"Viable","20 - 24 years","Unknown",49
2016,"Viable","25 - 29 years","Negative",4
2016,"Viable","25 - 29 years","Positive",29
2016,"Viable","25 - 29 years","Unknown",66
2016,"Viable","30 - 34 years","Negative",11
2016,"Viable","30 - 34 years","Positive",66
2016,"Viable","30 - 34 years","Unknown",111
2016,"Viable","35 - 39 years","Negative",2
2016,"Viable","35 - 39 years","Positive",60
2016,"Viable","35 - 39 years","Unknown",115
2016,"Viable","40 - 44 years","Negative",8
2016,"Viable","40 - 44 years","Positive",48
2016,"Viable","40 - 44 years","Unknown",111
2016,"Viable","45 - 49 years","Negative",6
2016,"Viable","45 - 49 years","Positive",33
2016,"Viable","45 - 49 years","Unknown",99
2016,"Viable","50 - 54 years","Negative",10
2016,"Viable","50 - 54 years","Positive",28
2016,"Viable","50 - 54 years","Unknown",71
2016,"Viable","55 - 59 years","Negative",5
2016,"Viable","55 - 59 years","Positive",16
2016,"Viable","55 - 59 years","Unknown",70
2016,"Viable","60 - 64 years","Negative",6
2016,"Viable","60 - 64 years","Positive",5
2016,"Viable","60 - 64 years","Unknown",38
2016,"Viable","65 - 69 years","Negative",5
2016,"Viable","65 - 69 years","Positive",2
2016,"Viable","65 - 69 years","Unknown",39
2016,"Viable","70 - 74 years","Negative",2
2016,"Viable","70 - 74 years","Positive",1
2016,"Viable","70 - 74 years","Unknown",29
2016,"Viable","75 - 79 years","Negative",2
2016,"Viable","75 - 79 years","Positive",1
2016,"Viable","75 - 79 years","Unknown",18
2016,"Viable","80 - 84 years","Negative",2
2016,"Viable","80 - 84 years","Unknown",19
2016,"Viable","85 - 89 years","Negative",1
2016,"Viable","85 - 89 years","Unknown",12
2016,"Viable","95 - 99 years","Unknown",1
2016,"Viable","115 - 119 years","Unknown",1
2016,"Viable","Unknown","Positive",1
2016,"Viable","Unknown","Unknown",14
2017,"Audit","0 - 5 months","Negative",3
2017,"Audit","0 - 5 months","Positive",2
2017,"Audit","0 - 5 months","Unknown",47
2017,"Audit","6 - 11 months","Negative",1
2017,"Audit","6 - 11 months","Positive",1
2017,"Audit","6 - 11 months","Unknown",13
2017,"Audit","12 - 17 months","Positive",1
2017,"Audit","12 - 17 months","Unknown",13
2017,"Audit","24 - 29 months","Unknown",5
2017,"Audit","30 - 35 months","Unknown",4
2017,"Audit","36 - 41 months","Unknown",1
2017,"Audit","42 - 47 months","Unknown",3
2017,"Audit","48 - 53 months","Unknown",3
2017,"Audit","54 - 59 months","Unknown",2
2017,"Audit","5 - 9 years","Unknown",19
2017,"Audit","10 - 14 years","Negative",1
2017,"Audit","10 - 14 years","Positive",1
2017,"Audit","10 - 14 years","Unknown",19
2017,"Audit","15 - 19 years","Positive",1
2017,"Audit","15 - 19 years","Unknown",11
2017,"Audit","20 - 24 years","Negative",2
2017,"Audit","20 - 24 years","Positive",3
2017,"Audit","20 - 24 years","Unknown",18
2017,"Audit","25 - 29 years","Positive",4
2017,"Audit","25 - 29 years","Unknown",33
2017,"Audit","30 - 34 years","Negative",1
2017,"Audit","30 - 34 years","Positive",8
2017,"Audit","30 - 34 years","Unknown",63
2017,"Audit","35 - 39 years","Negative",1
2017,"Audit","35 - 39 years","Positive",7
2017,"Audit","35 - 39 years","Unknown",32
2017,"Audit","40 - 44 years","Positive",8
2017,"Audit","40 - 44 years","Unknown",34
2017,"Audit","45 - 49 years","Positive",5
2017,"Audit","45 - 49 years","Unknown",51
2017,"Audit","50 - 54 years","Negative",1
2017,"Audit","50 - 54 years","Positive",5
2017,"Audit","50 - 54 years","Unknown",24
2017,"Audit","55 - 59 years","Positive",3
2017,"Audit","55 - 59 years","Unknown",16
2017,"Audit","60 - 64 years","Positive",1
2017,"Audit","60 - 64 years","Unknown",15
2017,"Audit","65 - 69 years","Negative",1
2017,"Audit","65 - 69 years","Unknown",11
2017,"Audit","70 - 74 years","Negative",1
2017,"Audit","70 - 74 years","Positive",1
2017,"Audit","70 - 74 years","Unknown",8
2017,"Audit","75 - 79 years","Negative",1
2017,"Audit","75 - 79 years","Positive",1
2017,"Audit","75 - 79 years","Unknown",3
2017,"Audit","80 - 84 years","Unknown",3
2017,"Audit","85 - 89 years","Unknown",1
2017,"Audit","Unknown","Unknown",15
2017,"Non-viable","0 - 5 months","Negative",15
2017,"Non-viable","0 - 5 months","Positive",1
2017,"Non-viable","0 - 5 months","Unknown",23
2017,"Non-viable","6 - 11 months","Negative",4
2017,"Non-viable","6 - 11 months","Positive",1
2017,"Non-viable","6 - 11 months","Unknown",10
2017,"Non-viable","12 - 17 months","Negative",4
2017,"Non-viable","12 - 17 months","Unknown",3
2017,"Non-viable","18 - 23 months","Negative",4
2017,"Non-viable","18 - 23 months","Unknown",5
2017,"Non-viable","24 - 29 months","Negative",1
2017,"Non-viable","24 - 29 months","Unknown",1
2017,"Non-viable","30 - 35 months","Negative",2
2017,"Non-viable","36 - 41 months","Unknown",1
2017,"Non-viable","42 - 47 months","Negative",1
2017,"Non-viable","48 - 53 months","Unknown",1
2017,"Non-viable","54 - 59 months","Unknown",1
2017,"Non-viable","5 - 9 years","Negative",1
2017,"Non-viable","5 - 9 years","Positive",6
2017,"Non-viable","5 - 9 years","Unknown",8
2017,"Non-viable","10 - 14 years","Positive",2
2017,"Non-viable","10 - 14 years","Unknown",5
2017,"Non-viable","15 - 19 years","Negative",2
2017,"Non-viable","15 - 19 years","Positive",2
2017,"Non-viable","15 - 19 years","Unknown",6
2017,"Non-viable","20 - 24 years","Negative",3
2017,"Non-viable","20 - 24 years","Unknown",7
2017,"Non-viable","25 - 29 years","Negative",4
2017,"Non-viable","25 - 29 years","Positive",7
2017,"Non-viable","25 - 29 years","Unknown",19
2017,"Non-viable","30 - 34 years","Negative",2
2017,"Non-viable","30 - 34 years","Positive",17
2017,"Non-viable","30 - 34 years","Unknown",26
2017,"Non-viable","35 - 39 years","Negative",3
2017,"Non-viable","35 - 39 years","Positive",19
2017,"Non-viable","35 - 39 years","Unknown",17
2017,"Non-viable","40 - 44 years","Positive",13
2017,"Non-viable","40 - 44 years","Unknown",20
2017,"Non-viable","45 - 49 years","Negative",2
2017,"Non-viable","45 - 49 years","Positive",7
2017,"Non-viable","45 - 49 years","Unknown",12
2017,"Non-viable","50 - 54 years","Negative",4
2017,"Non-viable","50 - 54 years","Positive",4
2017,"Non-viable","50 - 54 years","Unknown",15
2017,"Non-viable","55 - 59 years","Negative",3
2017,"Non-viable","55 - 59 years","Positive",8
2017,"Non-viable","55 - 59 years","Unknown",6
2017,"Non-viable","60 - 64 years","Negative",4
2017,"Non-viable","60 - 64 years","Positive",2
2017,"Non-viable","60 - 64 years","Unknown",13
2017,"Non-viable","65 - 69 years","Negative",1
2017,"Non-viable","65 - 69 years","Unknown",7
2017,"Non-viable","70 - 74 years","Negative",1
2017,"Non-viable","70 - 74 years","Positive",1
2017,"Non-viable","70 - 74 years","Unknown",8
2017,"Non-viable","75 - 79 years","Unknown",4
2017,"Non-viable","80 - 84 years","Unknown",2
